geoid,geoid_year,state,county,state_fips_code,county_fips_code,total_cdfi_lending,med_mortgage_loan,med_property_value,med_sba_504_loan,med_sba_7a_loan,num_mortgage_loans,num_mortgage_denials,num_mortgages_origin,num_sba_504_loans,num_sba_7a_loans,pop_pct_2plus_races,pop_pct_white,pop_pct_black,pop_pct_american_indian,pop_pct_asian,pop_pct_native_hawaiian,pop_pct_other_race
12057011616,2020, Florida, Hillsborough County,12,57,2405618.472093013,225000.0,415000.0,1282000.0,25000.0,524,127,234,2,1,12.4,76.5,3.0,0.0,4.5,0.4,3.3
12057011617,2020, Florida, Hillsborough County,12,57,895396.0308509937,245000.0,385000.0,,195250.0,224,41,106,,4,25.3,56.1,4.6,0.0,8.1,0.0,5.9
12057011714,2020, Florida, Hillsborough County,12,57,477188.44330730184,165000.0,315000.0,,144000.0,190,39,86,,2,9.5,81.6,5.2,0.8,0.0,0.0,2.9
12057011805,2020, Florida, Hillsborough County,12,57,307600.5956289412,155000.0,305000.0,627000.0,263500.0,206,33,91,1,8,27.0,51.3,9.4,0.0,6.3,0.0,6.0
12057011907,2020, Florida, Hillsborough County,12,57,299597.62636107905,265000.0,405000.0,,15000.0,53,12,23,,3,16.0,53.3,16.9,0.1,2.2,0.0,11.5
12057011908,2020, Florida, Hillsborough County,12,57,151234.37363892095,335000.0,455000.0,501000.0,,25,2,11,4,,30.7,37.5,11.2,3.4,0.0,0.0,17.3
12057012103,2020, Florida, Hillsborough County,12,57,858669.0,105000.0,245000.0,1133000.0,945000.0,405,145,145,7,7,12.5,41.8,22.6,0.0,15.8,0.0,7.4
12057012110,2020, Florida, Hillsborough County,12,57,640529.0,215000.0,275000.0,677000.0,,326,62,132,1,,24.6,52.8,8.7,0.0,0.5,0.0,13.3
12057012301,2020, Florida, Hillsborough County,12,57,2408991.0,205000.0,365000.0,202500.0,534500.0,392,80,179,4,9,12.1,65.8,11.2,0.0,4.5,0.0,6.3
12057012402,2020, Florida, Hillsborough County,12,57,1029293.0,265000.0,445000.0,587500.0,,94,20,43,2,,15.6,54.2,15.0,0.0,0.2,0.0,14.9
12057012503,2020, Florida, Hillsborough County,12,57,897126.0,275000.0,485000.0,1129000.0,720000.0,199,33,96,1,6,8.6,77.9,8.2,0.0,3.7,0.0,1.7
12057012504,2020, Florida, Hillsborough County,12,57,1634107.0,265000.0,395000.0,,,236,34,128,,,4.3,80.9,11.7,0.0,2.7,0.0,0.4
12057012800,2020, Florida, Hillsborough County,12,57,1535457.0,205000.0,285000.0,957500.0,212000.0,250,32,129,2,1,14.5,70.7,3.7,0.2,0.2,0.0,10.7
12057013003,2020, Florida, Hillsborough County,12,57,808355.0,275000.0,385000.0,,384550.0,215,43,99,,2,13.2,59.9,4.9,0.0,8.6,0.3,13.1
12057013004,2020, Florida, Hillsborough County,12,57,3881580.0,215000.0,445000.0,,,177,36,80,,,12.1,45.1,32.8,0.0,2.3,0.0,7.7
12057013206,2020, Florida, Hillsborough County,12,57,2089336.0,295000.0,485000.0,,50000.0,407,60,211,,7,13.0,72.4,10.9,0.0,0.9,2.1,0.8
12057013208,2020, Florida, Hillsborough County,12,57,6889938.999999996,345000.0,565000.0,,350000.0,354,57,183,,3,8.4,82.4,3.1,0.4,2.6,0.0,3.1
12057013311,2020, Florida, Hillsborough County,12,57,1202637.0,195000.0,295000.0,453000.0,198000.0,211,50,82,9,15,16.3,62.3,5.8,0.7,2.7,0.0,12.2
12057013316,2020, Florida, Hillsborough County,12,57,220104.0,,,1007000.0,147000.0,,,,3,2,3.9,33.8,52.3,0.2,2.2,0.0,7.6
12057013322,2020, Florida, Hillsborough County,12,57,1539450.0,205000.0,355000.0,823000.0,312500.0,376,62,192,4,2,21.3,60.9,7.8,0.0,2.7,0.0,7.2
12057013410,2020, Florida, Hillsborough County,12,57,1821523.0,205000.0,285000.0,355000.0,1642900.0,244,45,119,4,2,11.3,45.8,28.3,0.0,0.8,0.0,13.9
12057013412,2020, Florida, Hillsborough County,12,57,1629380.0,245000.0,405000.0,214500.0,350000.0,322,64,164,4,3,8.4,67.2,21.0,0.0,2.4,0.0,1.0
12057013503,2020, Florida, Hillsborough County,12,57,859029.0,75000.0,225000.0,3151000.0,350000.0,228,45,60,1,3,19.0,45.6,24.0,1.8,1.7,0.0,7.8
12057013602,2020, Florida, Hillsborough County,12,57,324707.0,285000.0,375000.0,2350000.0,279000.0,449,90,215,1,5,18.4,52.7,19.7,0.3,1.6,0.0,7.4
12057013705,2020, Florida, Hillsborough County,12,57,1875420.0000000002,215000.0,365000.0,1137000.0,374500.0,501,87,251,3,2,4.9,60.5,27.7,0.0,1.2,0.0,5.8
12057013806,2020, Florida, Hillsborough County,12,57,979459.0,285000.0,415000.0,1665500.0,444650.0,488,85,229,4,6,15.9,53.7,18.7,0.0,6.2,0.0,5.5
12057013914,2020, Florida, Hillsborough County,12,57,1844398.0,325000.0,385000.0,,233300.0,1155,211,527,,5,11.3,37.3,17.6,0.8,3.4,0.0,29.6
12057013915,2020, Florida, Hillsborough County,12,57,3548462.0,255000.0,415000.0,572500.0,315000.0,1007,204,459,4,12,9.3,57.3,26.8,0.7,2.9,0.0,3.1
12057013916,2020, Florida, Hillsborough County,12,57,4140342.0,305000.0,435000.0,1001000.0,150000.0,2048,401,946,2,11,10.2,53.8,29.7,0.0,4.1,0.0,2.2
12057014007,2020, Florida, Hillsborough County,12,57,1460014.0,305000.0,385000.0,,226000.0,2058,360,1025,,3,20.4,49.0,22.3,0.1,1.2,0.0,7.0
12057014012,2020, Florida, Hillsborough County,12,57,207913.0,185000.0,305000.0,,,164,24,101,,,1.8,96.2,0.0,0.0,1.4,0.0,0.7
12057014017,2020, Florida, Hillsborough County,12,57,294231.0,225000.0,375000.0,,20000.0,254,39,144,,1,5.6,88.1,2.0,0.0,4.2,0.0,0.0
12057014104,2020, Florida, Hillsborough County,12,57,261283.0,155000.0,305000.0,,,74,15,29,,,0.0,96.7,0.3,0.0,0.0,0.0,3.0
12057980700,2020, Florida, Hillsborough County,12,57,,,,,,,,,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12057990100,2020, Florida, Hillsborough County,12,57,,,,,,,,,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12059960300,2020, Florida, Holmes County,12,59,670597.0,145000.0,205000.0,177000.0,,113,24,51,1,,4.9,94.1,0.2,0.0,0.0,0.8,0.0
12059960401,2020, Florida, Holmes County,12,59,149224.7216433108,95000.0,95000.0,,350000.0,3,2,1,,4,6.4,39.5,49.9,0.0,0.0,0.0,4.1
12061050101,2020, Florida, Indian River County,12,61,16621.714285714283,205000.0,305000.0,1108000.0,187500.0,149,32,67,5,6,18.4,62.6,11.1,0.0,0.1,0.0,7.8
12061050306,2020, Florida, Indian River County,12,61,15466.502319823128,305000.0,615000.0,,,117,16,64,,,0.0,98.2,1.8,0.0,0.0,0.0,0.0
12061050505,2020, Florida, Indian River County,12,61,0.0,425000.0,875000.0,616000.0,1500000.0,227,34,127,3,2,5.4,89.5,0.0,0.0,4.8,0.2,0.1
12061050509,2020, Florida, Indian River County,12,61,14915.6,525000.0,1235000.0,,,98,8,60,,,1.1,98.0,0.0,0.0,0.0,0.0,0.9
12061050704,2020, Florida, Indian River County,12,61,82102.0,195000.0,325000.0,,275000.0,238,39,123,,3,4.2,91.1,2.2,0.0,2.1,0.0,0.4
12061050709,2020, Florida, Indian River County,12,61,841437.9279123544,75000.0,125000.0,,,40,13,17,,,0.0,98.1,1.9,0.0,0.0,0.0,0.0
12061050805,2020, Florida, Indian River County,12,61,1439763.0000000005,185000.0,275000.0,,323000.0,181,33,89,,2,3.4,86.5,7.1,0.0,0.3,0.0,2.7
12061050807,2020, Florida, Indian River County,12,61,78251.31929694167,205000.0,335000.0,,,465,96,226,,,3.1,94.4,0.3,0.4,0.3,0.0,1.5
12061050811,2020, Florida, Indian River County,12,61,54125.456079657124,295000.0,475000.0,,88000.0,657,79,359,,3,8.3,83.2,6.6,0.0,1.2,0.0,0.8
12061050812,2020, Florida, Indian River County,12,61,101478.0,305000.0,425000.0,227000.0,966000.0,452,47,237,1,4,12.9,71.3,11.7,0.0,3.0,0.0,1.0
12061050905,2020, Florida, Indian River County,12,61,25425.333333333332,245000.0,445000.0,917000.0,1157000.0,240,44,138,1,3,7.7,79.2,9.5,0.0,0.1,0.0,3.5
12061050906,2020, Florida, Indian River County,12,61,50850.666666666664,95000.0,105000.0,,398500.0,66,31,22,,2,4.2,94.0,1.0,0.8,0.0,0.0,0.0
12061050907,2020, Florida, Indian River County,12,61,185430.0,185000.0,265000.0,,2265000.0,79,18,36,,2,1.3,91.4,0.0,0.0,0.0,0.0,7.3
12061050908,2020, Florida, Indian River County,12,61,44153.564251218624,215000.0,315000.0,,280000.0,209,41,82,,1,9.4,43.7,21.1,0.0,1.6,0.0,24.2
12063210100,2020, Florida, Jackson County,12,63,363578.2094843821,135000.0,185000.0,,234000.0,79,24,36,,3,4.9,60.0,28.0,1.9,0.4,0.0,4.7
12063210302,2020, Florida, Jackson County,12,63,3068106.0,135000.0,145000.0,210000.0,882350.0,47,7,19,1,2,1.9,63.7,32.7,0.3,0.8,0.0,0.6
12063210500,2020, Florida, Jackson County,12,63,33084.92362963809,135000.0,195000.0,83000.0,1633000.0,187,35,93,1,1,0.7,73.5,25.5,0.1,0.0,0.0,0.2
12063210800,2020, Florida, Jackson County,12,63,278342.7905156178,115000.0,175000.0,424000.0,,123,47,42,1,,3.0,67.7,27.0,1.0,0.3,0.0,1.0
12063211000,2020, Florida, Jackson County,12,63,1226214.0,125000.0,185000.0,500000.0,1815000.0,223,70,77,3,4,8.4,79.7,11.3,0.4,0.3,0.0,0.0
12065250103,2020, Florida, Jefferson County,12,65,765558.7450164388,125000.0,195000.0,,1120000.0,63,16,21,,1,2.9,37.0,58.5,0.2,0.1,0.0,1.3
12065250200,2020, Florida, Jefferson County,12,65,4014341.0000000023,185000.0,275000.0,,830000.0,199,39,94,,1,2.1,68.0,28.0,0.1,0.1,0.0,1.6
12065990000,2020, Florida, Jefferson County,12,65,,,,,,,,,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12069030108,2020, Florida, Lake County,12,69,1031959.0,255000.0,485000.0,,,300,65,138,,,2.7,91.4,4.8,0.5,0.3,0.0,0.3
12069030210,2020, Florida, Lake County,12,69,80416.57787174633,125000.0,235000.0,,,105,28,43,,,2.5,84.7,11.3,0.0,1.5,0.0,0.0
12069030305,2020, Florida, Lake County,12,69,35282.0,165000.0,265000.0,,,131,30,58,,,5.8,90.6,3.2,0.4,0.0,0.0,0.0
12069030407,2020, Florida, Lake County,12,69,78110.0,185000.0,255000.0,1053500.0,120000.0,133,29,59,2,1,5.0,63.5,22.0,0.5,8.2,0.0,0.9
12069030507,2020, Florida, Lake County,12,69,337626.9828035042,235000.0,275000.0,168000.0,250000.0,713,107,370,2,5,21.4,51.1,21.6,0.2,1.4,0.0,4.4
12069030602,2020, Florida, Lake County,12,69,222825.0,165000.0,205000.0,580000.0,194000.0,104,25,45,4,5,8.3,62.4,23.1,0.0,1.1,0.0,5.2
12069030701,2020, Florida, Lake County,12,69,5234.0,195000.0,265000.0,1393500.0,150000.0,162,32,67,2,1,1.1,90.5,3.8,0.0,0.8,0.0,3.7
12069030805,2020, Florida, Lake County,12,69,280984.92803883005,175000.0,275000.0,,,252,36,130,,,10.0,67.0,15.4,0.3,2.4,0.0,4.8
12069030914,2020, Florida, Lake County,12,69,29802.818321839983,255000.0,355000.0,599500.0,526000.0,377,46,180,6,4,2.8,77.0,19.7,0.0,0.4,0.0,0.1
12069030918,2020, Florida, Lake County,12,69,112687.5,205000.0,345000.0,,,162,29,85,,,0.2,93.2,1.2,0.0,0.0,0.0,5.3
12069031103,2020, Florida, Lake County,12,69,0.0,335000.0,425000.0,,,318,46,131,,,8.0,86.8,2.5,0.5,0.0,0.0,2.2
12069031107,2020, Florida, Lake County,12,69,74.9969494157625,185000.0,335000.0,,,177,29,108,,,1.4,94.4,3.1,0.0,0.0,0.0,1.1
12069031202,2020, Florida, Lake County,12,69,761631.0,285000.0,375000.0,835500.0,632000.0,470,90,207,2,1,15.9,68.1,9.1,0.2,3.1,0.8,2.8
12069031309,2020, Florida, Lake County,12,69,263379.71930697083,315000.0,435000.0,435000.0,283350.0,1447,206,683,3,10,12.8,64.4,7.9,0.0,5.5,0.0,9.3
12069031315,2020, Florida, Lake County,12,69,440405.5358300427,275000.0,475000.0,531000.0,315000.0,379,69,161,11,13,12.0,75.6,4.0,0.0,5.7,0.0,2.7
12069031324,2020, Florida, Lake County,12,69,99025.25,235000.0,365000.0,860000.0,,318,66,145,1,,28.3,54.9,15.8,0.3,0.4,0.0,0.3
12071000303,2020, Florida, Lee County,12,71,23046.75,175000.0,245000.0,,50000.0,137,26,58,,1,14.8,52.7,22.0,0.5,1.4,0.0,8.6
12071000305,2020, Florida, Lee County,12,71,197336.0,175000.0,225000.0,522000.0,,73,16,35,2,,29.5,27.5,15.5,3.1,0.0,0.0,24.4
12071000402,2020, Florida, Lee County,12,71,124747.0,125000.0,205000.0,,,113,31,49,,,8.6,84.5,3.2,0.0,1.8,0.0,1.9
12071000502,2020, Florida, Lee County,12,71,414126.0,145000.0,205000.0,,,101,20,38,,,4.9,9.2,78.5,0.2,0.0,0.0,7.2
12071000900,2020, Florida, Lee County,12,71,30907.0,335000.0,625000.0,,,217,41,108,,,3.7,92.6,0.0,0.0,1.6,0.0,2.1
12071001002,2020, Florida, Lee County,12,71,189721.3685543071,185000.0,335000.0,1694000.0,190000.0,205,43,94,1,2,9.1,74.8,13.2,0.4,0.0,0.0,2.4
12071001203,2020, Florida, Lee County,12,71,60900.0,155000.0,225000.0,337000.0,344300.0,135,22,71,4,9,22.8,48.0,7.2,0.5,3.9,0.0,17.6
12071001209,2020, Florida, Lee County,12,71,11704.326511496532,185000.0,255000.0,928000.0,,179,29,100,3,,12.1,54.5,20.5,0.0,8.2,0.0,4.7
12071001300,2020, Florida, Lee County,12,71,299184.0,175000.0,255000.0,1154000.0,470000.0,135,22,87,5,38,20.7,59.3,6.1,0.0,3.3,0.0,10.6
12071001701,2020, Florida, Lee County,12,71,520.0,155000.0,245000.0,328000.0,448550.0,233,41,120,1,4,1.1,91.6,1.0,0.0,4.1,0.0,2.2
12071001706,2020, Florida, Lee County,12,71,1783.0,225000.0,355000.0,,,216,26,117,,,10.0,81.3,0.3,0.1,8.0,0.0,0.3
12071001711,2020, Florida, Lee County,12,71,31949.147468334915,155000.0,245000.0,,680000.0,160,30,86,,3,3.0,85.5,0.0,0.0,1.7,0.0,9.9
12071001801,2020, Florida, Lee County,12,71,49475.0,215000.0,415000.0,,142500.0,265,43,135,,2,4.4,92.9,0.0,0.0,0.3,0.0,2.4
12071001802,2020, Florida, Lee County,12,71,0.0,245000.0,525000.0,,,153,23,89,,,3.4,96.3,0.0,0.0,0.4,0.0,0.0
12071001911,2020, Florida, Lee County,12,71,0.0,225000.0,475000.0,548000.0,,65,15,29,1,,1.8,97.8,0.0,0.0,0.4,0.0,0.0
12071001920,2020, Florida, Lee County,12,71,17071.372061611328,335000.0,575000.0,,,178,20,96,,,2.7,96.3,0.3,0.0,0.6,0.0,0.0
12071010110,2020, Florida, Lee County,12,71,91815.00000000001,315000.0,485000.0,,70000.0,581,82,321,,1,10.9,85.6,0.2,0.5,1.3,0.0,1.5
12071010112,2020, Florida, Lee County,12,71,72580.33480554145,85000.0,75000.0,,,62,22,17,,,0.4,99.6,0.0,0.0,0.0,0.0,0.0
12071010113,2020, Florida, Lee County,12,71,129338.49331944212,265000.0,345000.0,,122000.0,551,85,276,,1,23.7,74.4,1.8,0.0,0.0,0.0,0.1
12071010210,2020, Florida, Lee County,12,71,14983.173523883608,225000.0,395000.0,,,348,54,182,,,7.5,90.3,0.5,0.0,1.8,0.0,0.0
12071010305,2020, Florida, Lee County,12,71,23769.0,225000.0,385000.0,,150000.0,239,50,107,,4,12.7,78.0,7.1,0.0,1.2,0.0,1.1
12071010306,2020, Florida, Lee County,12,71,264193.0,265000.0,365000.0,,627300.0,407,68,215,,1,25.8,63.4,6.8,0.0,0.2,0.1,3.8
12071010308,2020, Florida, Lee County,12,71,150087.0,245000.0,395000.0,471000.0,715000.0,498,95,248,1,1,5.9,81.0,7.1,0.0,5.5,0.0,0.5
12071010412,2020, Florida, Lee County,12,71,138421.7022478479,245000.0,405000.0,,150000.0,408,82,219,,1,4.8,92.6,1.7,0.0,0.9,0.0,0.0
12071010416,2020, Florida, Lee County,12,71,22114.666666666668,335000.0,635000.0,,547700.0,322,60,180,,1,25.3,71.6,0.5,0.0,0.0,0.0,2.5
12071010418,2020, Florida, Lee County,12,71,614708.0,265000.0,485000.0,1965000.0,204000.0,410,60,218,2,2,13.7,79.6,0.6,0.0,0.0,0.0,6.1
12071010602,2020, Florida, Lee County,12,71,70303.0,215000.0,325000.0,349000.0,337500.0,193,34,109,5,9,25.6,70.9,2.6,0.0,0.5,0.0,0.4
12071010801,2020, Florida, Lee County,12,71,520.0,325000.0,705000.0,,,175,25,87,,,3.3,93.9,1.2,0.0,0.7,0.0,0.9
12071020201,2020, Florida, Lee County,12,71,13669.712438066199,305000.0,445000.0,,748650.0,67,16,22,,6,15.0,83.0,0.0,0.0,0.0,0.0,2.1
12071020502,2020, Florida, Lee County,12,71,41766.86291600453,175000.0,225000.0,,1581000.0,249,34,115,,1,3.8,93.1,1.1,0.8,0.6,0.0,0.6
12071030202,2020, Florida, Lee County,12,71,106526.00000000001,205000.0,295000.0,4798000.0,462000.0,348,64,151,1,5,17.0,74.7,3.0,0.9,0.0,0.0,4.4
12071030300,2020, Florida, Lee County,12,71,31783.0,295000.0,495000.0,,25000.0,176,27,96,,1,3.3,90.4,0.0,0.0,4.8,0.0,1.5
12071040109,2020, Florida, Lee County,12,71,120325.0,265000.0,355000.0,584000.0,,314,47,151,1,,17.6,33.5,40.8,0.1,2.0,0.0,6.0
12071040110,2020, Florida, Lee County,12,71,22838.0,265000.0,375000.0,,87500.0,179,31,91,,2,10.5,75.2,5.6,0.0,5.5,0.0,3.2
12071040117,2020, Florida, Lee County,12,71,340724.0,275000.0,475000.0,1271500.0,380000.0,249,38,140,4,2,7.9,89.3,1.1,0.0,0.7,0.0,1.0
12071040118,2020, Florida, Lee County,12,71,1299.3469433932,305000.0,625000.0,,532000.0,115,19,60,,2,7.9,84.5,2.8,0.0,4.4,0.0,0.4
12071040127,2020, Florida, Lee County,12,71,13301.0,275000.0,325000.0,,,319,55,149,,,27.1,51.8,12.2,0.0,1.7,0.0,7.2
12071040128,2020, Florida, Lee County,12,71,20066.61646680597,245000.0,505000.0,1720000.0,,135,24,74,1,,0.0,96.6,0.0,1.2,0.0,0.0,2.2
12071040132,2020, Florida, Lee County,12,71,1002.0000000000001,215000.0,365000.0,,,119,15,65,,,2.9,94.5,0.3,0.0,2.2,0.0,0.0
12071040134,2020, Florida, Lee County,12,71,3279.591853662946,265000.0,355000.0,,392000.0,76,8,47,,1,42.1,45.1,5.4,0.0,0.0,0.0,7.5
12071040207,2020, Florida, Lee County,12,71,134539.0,225000.0,325000.0,,885000.0,439,87,208,,1,18.5,69.3,8.7,2.0,0.0,0.0,1.6
12071040303,2020, Florida, Lee County,12,71,47634.0,255000.0,315000.0,,25000.0,635,103,300,,5,20.6,46.9,20.9,0.1,0.8,0.0,10.6
12071040304,2020, Florida, Lee County,12,71,182905.0,165000.0,215000.0,,579000.0,403,84,187,,7,18.1,66.5,11.0,0.0,0.0,0.0,4.5
12071040308,2020, Florida, Lee County,12,71,2784.0000000000005,235000.0,305000.0,,,363,59,166,,,39.8,47.0,10.7,0.0,0.6,0.0,2.0
12071040310,2020, Florida, Lee County,12,71,22062.0,245000.0,325000.0,,,217,39,96,,,16.1,48.8,29.4,1.6,0.4,0.0,3.7
12071040313,2020, Florida, Lee County,12,71,9506.0,225000.0,305000.0,,,189,37,81,,,19.6,50.2,23.0,0.9,1.0,0.0,5.3
12071040316,2020, Florida, Lee County,12,71,110821.13614520108,185000.0,265000.0,,437400.0,293,54,133,,3,8.0,57.5,7.8,0.0,1.9,1.1,23.7
12071050103,2020, Florida, Lee County,12,71,130049.0,225000.0,505000.0,,984000.0,78,11,48,,3,1.7,93.7,0.7,0.0,3.4,0.4,0.1
12071050106,2020, Florida, Lee County,12,71,36414.0,215000.0,405000.0,,849000.0,371,69,165,,3,7.3,91.0,0.0,0.0,0.8,0.0,1.0
12071050205,2020, Florida, Lee County,12,71,177600.0,235000.0,345000.0,380000.0,908000.0,88,11,50,8,7,11.6,63.2,10.2,0.0,3.6,0.0,11.5
12071050211,2020, Florida, Lee County,12,71,85414.0,235000.0,475000.0,,,134,36,59,,,3.8,89.9,5.5,0.0,0.8,0.0,0.0
12071050316,2020, Florida, Lee County,12,71,20961.806257818516,275000.0,515000.0,,165000.0,204,36,109,,1,1.6,98.4,0.0,0.0,0.0,0.0,0.0
12071050319,2020, Florida, Lee County,12,71,38861.49729934033,305000.0,605000.0,,,161,26,88,,,3.0,95.5,0.0,0.0,1.1,0.0,0.4
12071050320,2020, Florida, Lee County,12,71,77111.50270065966,225000.0,435000.0,,672500.0,255,54,118,,3,5.0,90.1,0.0,0.0,4.9,0.0,0.0
12071050325,2020, Florida, Lee County,12,71,108.6065224801425,375000.0,605000.0,,95000.0,623,72,349,,2,3.4,94.1,2.2,0.0,0.3,0.0,0.0
12071050604,2020, Florida, Lee County,12,71,3328.333333333333,295000.0,655000.0,,305500.0,113,16,64,,3,2.7,92.3,0.6,0.0,4.4,0.0,0.0
12071060300,2020, Florida, Lee County,12,71,10579.0,385000.0,755000.0,,,146,41,70,,,1.4,98.0,0.0,0.0,0.7,0.0,0.0
12071070101,2020, Florida, Lee County,12,71,20544.0,295000.0,465000.0,294000.0,,117,14,57,1,,18.9,76.3,0.0,4.3,0.5,0.0,0.0
12071080202,2020, Florida, Lee County,12,71,,515000.0,945000.0,1190000.0,1562500.0,180,32,103,1,2,0.3,98.8,0.0,0.0,0.0,0.0,0.9
12071090100,2020, Florida, Lee County,12,71,,1255000.0,3825000.0,858000.0,1084000.0,54,7,36,3,1,2.9,82.2,14.4,0.0,0.6,0.0,0.0
12071980000,2020, Florida, Lee County,12,71,,435000.0,605000.0,,,56,7,27,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12073000903,2020, Florida, Leon County,12,73,46970.0,145000.0,175000.0,182000.0,,62,5,38,3,,8.0,74.1,13.9,0.0,3.8,0.0,0.2
12073000905,2020, Florida, Leon County,12,73,382614.0,165000.0,205000.0,300000.0,50000.0,117,15,64,3,3,3.8,57.3,33.2,0.0,4.0,0.0,1.7
12073000906,2020, Florida, Leon County,12,73,877388.7999999998,215000.0,285000.0,590000.0,200500.0,130,11,62,1,1,3.5,79.0,13.6,0.0,3.9,0.0,0.0
12073001200,2020, Florida, Leon County,12,73,2137.0,135000.0,205000.0,,110000.0,35,11,12,,1,1.5,19.4,75.4,0.0,0.0,0.0,3.8
12073001402,2020, Florida, Leon County,12,73,9046.0,135000.0,145000.0,,,31,5,14,,,2.5,20.9,73.5,0.3,0.9,0.0,1.8
12073001601,2020, Florida, Leon County,12,73,160510.99999999994,195000.0,275000.0,719500.0,150000.0,113,9,55,6,5,7.0,41.4,44.2,0.0,2.6,0.0,4.9
12073002008,2020, Florida, Leon County,12,73,5498.0,195000.0,305000.0,1223000.0,,17,2,7,1,,4.1,28.9,63.6,0.0,2.3,0.0,1.1
12073002103,2020, Florida, Leon County,12,73,33881.0,95000.0,115000.0,788000.0,438600.0,87,9,49,1,3,10.2,42.1,35.1,0.2,11.3,0.0,1.1
12073002205,2020, Florida, Leon County,12,73,175249.0,155000.0,195000.0,,468000.0,370,50,193,,1,1.8,63.2,33.5,0.0,1.4,0.0,0.0
12073002206,2020, Florida, Leon County,12,73,23551.0,195000.0,265000.0,,,215,33,120,,,3.9,55.2,37.7,0.6,0.0,0.0,2.7
12073002207,2020, Florida, Leon County,12,73,507790.0,155000.0,185000.0,1027000.0,2410000.0,130,26,59,3,3,10.4,60.1,18.1,0.0,11.4,0.0,0.0
12073002304,2020, Florida, Leon County,12,73,31757.0,225000.0,235000.0,,,88,19,33,,,1.2,51.2,40.7,0.0,2.9,0.0,4.0
12073002410,2020, Florida, Leon County,12,73,2695528.0,255000.0,365000.0,246000.0,302500.0,265,17,157,3,1,6.6,74.4,12.2,0.0,4.4,0.0,2.5
12073002416,2020, Florida, Leon County,12,73,162074.0,355000.0,525000.0,199000.0,350000.0,147,16,88,4,10,4.4,86.2,4.6,0.0,4.3,0.0,0.4
12073002422,2020, Florida, Leon County,12,73,382194.0,355000.0,555000.0,,,170,20,99,,,1.4,75.9,10.6,0.0,12.1,0.0,0.0
12073002511,2020, Florida, Leon County,12,73,621162.0,355000.0,465000.0,,,140,12,85,,,5.2,71.1,16.6,0.2,4.7,0.0,2.2
12073002512,2020, Florida, Leon County,12,73,21520.0,275000.0,385000.0,,,224,23,127,,,6.6,75.7,11.3,0.0,6.2,0.0,0.2
12073002515,2020, Florida, Leon County,12,73,356624.3999999999,245000.0,425000.0,,,254,36,128,,,10.5,70.3,17.9,0.0,0.2,0.0,1.2
12073002516,2020, Florida, Leon County,12,73,11305.999999999998,165000.0,225000.0,,630600.0,261,40,133,,2,2.0,45.4,43.8,0.0,0.5,0.0,8.3
12073002603,2020, Florida, Leon County,12,73,24622.365064692814,135000.0,175000.0,,,211,60,55,,,4.0,51.7,44.3,0.0,0.0,0.0,0.0
12073002604,2020, Florida, Leon County,12,73,1346036.6349353069,165000.0,205000.0,109000.0,423400.0,154,31,65,1,2,9.0,77.8,10.2,0.3,0.4,0.3,1.9
12073002606,2020, Florida, Leon County,12,73,54669.0,215000.0,305000.0,,,144,22,74,,,8.7,67.8,22.2,0.0,0.2,0.7,0.3
12073002701,2020, Florida, Leon County,12,73,74176.00000000001,125000.0,165000.0,4000000.0,1584000.0,181,35,63,1,1,2.0,65.3,23.5,0.0,1.1,0.0,8.1
12075970304,2020, Florida, Levy County,12,75,48936.66666666666,165000.0,185000.0,,250000.0,126,28,47,,1,7.6,91.7,0.0,0.0,0.7,0.0,0.1
12077950202,2020, Florida, Liberty County,12,77,1779.6124342483758,145000.0,195000.0,,,39,10,18,,,3.2,66.9,29.0,0.0,0.3,0.0,0.7
12077980000,2020, Florida, Liberty County,12,77,1792.1375657516242,,,,,,,,,,4.8,32.0,50.5,1.8,0.0,0.0,10.9
12079110400,2020, Florida, Madison County,12,79,232928.93754339105,175000.0,215000.0,,5000000.0,155,32,71,,1,4.1,80.3,9.2,0.6,0.1,0.0,5.7
12081000101,2020, Florida, Manatee County,12,81,50520.0,235000.0,335000.0,325000.0,170750.0,76,10,34,2,2,11.3,79.0,4.3,0.4,5.1,0.0,0.0
12081000105,2020, Florida, Manatee County,12,81,8818.0,165000.0,215000.0,733500.0,679900.0,84,25,36,2,8,15.4,50.8,20.7,2.2,1.1,0.0,9.9
12081000305,2020, Florida, Manatee County,12,81,61784.0,225000.0,285000.0,131000.0,2085000.0,119,28,45,1,2,23.2,45.5,19.3,0.0,0.0,0.0,12.0
12081000311,2020, Florida, Manatee County,12,81,118256.5,105000.0,135000.0,,,160,25,83,,,6.4,75.6,14.5,0.0,0.0,0.0,3.5
12081000312,2020, Florida, Manatee County,12,81,118256.5,145000.0,245000.0,,833500.0,145,21,83,,1,2.0,94.4,1.1,0.0,2.5,0.0,0.0
12081000314,2020, Florida, Manatee County,12,81,45221.74390257582,105000.0,265000.0,227000.0,,30,11,13,1,,9.6,84.9,2.3,0.0,0.0,0.0,3.2
