Census Tract,County,Housing Units Count,Occupied,Owner occupied,Renter occupied,Vacant,For rent,"Rented, not occupied",For sale only,"Sold, not occupied","For seasonal, recreational, or occasional use",For migrant workers,Other Vacant,$100 or less (contract),$100 to $149 (contract),$150 to $199 (contract),$200 to $249 (contract),$250 to $299 (contract),$300 to $349 (contract),$350 to $399 (contract),$400 to $449 (contract),$450 to $499 (contract),$500 to $549 (contract),$550 to $599 (contract),$600 to $649 (contract),$650 to $699 (contract),$700 to $749 (contract),$750 to $799 (contract),$800 to $899 (contract),$900 to $999 (contract),"$1,000 to $1,249 (contract)","$1,250 to $1,499 (contract)","$1,500 to $1,999 (contract)","$2,000 to $2,499 (contract)","$2,500 to $2,999 (contract)","$3,000 to $3,499 (contract)","$3,500 or more (contract)",No cash rent (contract),$100 or less (gross),$100 to $149 (gross),$150 to $199 (gross),$200 to $249 (gross),$250 to $299 (gross),$300 to $349 (gross),$350 to $399 (gross),$400 to $449 (gross),$450 to $499 (gross),$500 to $549 (gross),$550 to $599 (gross),$600 to $649 (gross),$650 to $699 (gross),$700 to $749 (gross),$750 to $799 (gross),$800 to $899 (gross),$900 to $999 (gross),"$1,000 to $1,249 (gross)","$1,250 to $1,499 (gross)","$1,500 to $1,999 (gross)","$2,000 to $2,499 (gross)","$2,500 to $2,999 (gross)","$3,000 to $3,499 (gross)","$3,500 or more (gross)",No cash gross rent (gross),10.0 percent or less,10.0 to 14.9 percent,15.0 to 19.9 percent,20.0 to 24.9 percent,25.0 to 29.9 percent,30.0 to 34.9 percent,35.0 to 39.9 percent,40.0 to 49.9 percent,50.0 percent or more,Not computed
12086980900,Miami-Dade County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12086981000,Miami-Dade County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12086981100,Miami-Dade County,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,0,0,9,20,0,0,0,0
12086981200,Miami-Dade County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12086981300,Miami-Dade County,46,46,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
12086990000,Miami-Dade County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12087970400,Monroe County,2746,1769,1160,609,977,24,8,33,18,783,0,111,0,9,9,0,0,0,0,0,0,0,0,0,18,24,0,4,0,15,31,317,130,0,26,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,24,18,4,25,320,109,39,16,10,26,0,13,55,48,60,149,15,91,114,64
12087970500,Monroe County,2197,1257,929,328,940,179,0,28,27,611,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,22,31,33,10,7,30,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,17,47,0,10,37,140,0,22,22,17,61,0,26,15,25,140
12087970600,Monroe County,1908,770,718,52,1138,28,16,49,0,903,0,142,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,37,10,0,0,0,0,7,0,0,13,5,0,6,0,21,0
12087970700,Monroe County,2268,1200,930,270,1068,62,0,33,26,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,80,10,158,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,71,103,65,0,0,11,0,0,0,9,40,51,0,0,65,105,0
12087970800,Monroe County,3535,1955,1588,367,1580,79,0,0,21,1380,0,100,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,55,58,66,41,50,37,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34,124,41,11,76,9,17,11,34,10,34,43,12,39,47,120,17
12087970900,Monroe County,2163,953,673,280,1210,199,0,16,0,878,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,11,0,25,17,94,46,0,7,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,15,20,49,98,0,7,0,57,37,24,32,49,0,4,0,20,57,57
12087971001,Monroe County,1973,694,442,252,1279,276,72,0,28,840,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,68,90,31,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,148,31,0,8,0,27,0,14,21,60,0,38,15,0,77,27
12087971002,Monroe County,1926,710,539,171,1216,200,0,23,0,853,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,7,33,6,0,28,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,11,15,18,6,28,69,0,7,0,19,24,4,3,14,31,69
12087971100,Monroe County,2296,1560,861,699,736,204,0,21,0,372,0,139,0,21,0,0,0,12,0,0,0,0,20,0,0,0,0,36,0,132,141,42,71,76,57,0,91,0,0,0,0,0,21,0,12,0,0,0,0,0,0,20,0,0,109,50,184,58,71,70,13,91,0,12,33,91,71,146,32,41,182,91
12087971200,Monroe County,1732,1069,611,458,663,131,29,59,0,336,0,108,21,0,0,94,0,0,21,0,0,0,0,0,21,74,6,22,0,67,21,55,56,0,0,0,0,0,0,0,0,21,94,0,0,0,0,21,0,0,0,0,0,56,67,13,112,74,0,0,0,0,74,20,75,86,0,10,25,49,119,0
12087971300,Monroe County,1181,762,242,520,419,21,29,21,0,227,0,121,6,0,0,24,0,0,0,5,0,0,0,0,41,46,0,49,76,47,73,34,6,63,18,0,32,0,0,0,6,0,0,24,0,0,0,0,0,0,41,23,22,51,89,99,46,0,34,53,0,32,36,63,56,60,66,45,79,30,53,32
12087971401,Monroe County,1875,1239,985,254,636,37,0,9,0,470,0,120,0,0,0,0,0,0,0,0,0,10,0,32,0,10,0,0,0,18,38,74,22,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,28,45,79,0,9,0,41,32,0,33,25,9,11,0,7,96,41
12087971402,Monroe County,1004,679,603,76,325,35,0,14,0,216,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,29,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,53,0,5,0,4,0,0,7,22,0,0,0,0,43,4
12087971501,Monroe County,1653,962,735,227,691,160,0,25,0,401,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59,90,27,18,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,132,6,21,21,2,18,0,0,0,17,29,61,18,8,72,22
12087971502,Monroe County,2214,1451,1123,328,763,103,0,37,0,533,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,29,8,72,56,88,21,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,41,113,86,29,16,9,5,33,14,9,71,46,25,28,88,9
12087971600,Monroe County,1215,928,800,128,287,19,5,5,0,166,0,92,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,68,15,18,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,68,33,8,0,3,0,11,17,31,49,9,0,0,8,3
12087971700,Monroe County,1633,1274,756,518,359,89,0,9,0,225,0,36,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,19,68,148,152,38,11,0,58,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,19,40,115,189,42,31,0,58,0,0,162,54,10,41,22,40,131,58
12087971800,Monroe County,2443,2158,924,1234,285,115,0,0,26,87,0,57,29,10,0,23,0,0,0,0,32,0,21,0,11,0,0,0,8,242,144,230,319,90,10,32,33,0,0,0,0,39,23,0,0,0,0,11,0,32,21,0,0,8,128,174,184,435,60,44,42,33,17,65,38,67,102,189,88,141,462,65
12087971900,Monroe County,2732,2548,1337,1211,184,21,0,0,0,73,0,90,0,0,0,0,0,0,0,0,0,10,13,8,13,0,0,0,79,194,174,278,217,175,50,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,8,0,0,13,96,136,414,169,277,64,11,0,0,23,0,180,330,151,138,69,320,0
12087972000,Monroe County,2584,2001,1014,987,583,120,0,7,0,355,0,101,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,16,0,0,15,18,444,253,38,93,50,0,0,0,0,0,28,0,0,0,32,0,0,0,0,0,0,16,0,0,15,286,304,151,105,50,0,0,57,84,94,202,8,107,371,64
12087972100,Monroe County,2090,1893,477,1416,197,123,0,61,0,13,0,0,0,8,0,45,50,50,0,71,21,0,55,24,0,0,0,0,80,158,50,76,90,65,237,242,94,0,0,0,0,35,46,16,52,19,9,14,0,18,24,55,24,38,109,140,54,120,52,190,307,94,27,80,77,118,252,64,240,188,276,94
12087972200,Monroe County,1340,1173,610,563,167,92,0,0,0,25,0,50,0,32,2,0,0,0,0,0,0,23,0,0,55,0,0,0,21,36,124,94,121,0,15,40,0,0,0,0,0,28,0,6,0,0,0,0,0,23,0,0,0,55,21,49,177,102,47,15,40,0,0,46,18,64,79,81,35,46,188,6
12087972400,Monroe County,2227,1585,624,961,642,158,0,25,0,303,0,156,54,0,8,0,0,0,0,0,0,0,0,0,20,14,32,13,87,89,217,82,222,41,22,31,29,0,54,0,0,0,8,0,0,0,0,0,0,0,0,0,34,39,156,50,267,182,89,22,31,29,40,0,125,59,45,89,83,57,428,35
12087972500,Monroe County,1231,487,224,263,744,377,0,13,0,255,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,19,83,26,53,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,5,56,59,61,19,29,0,0,51,21,38,5,32,29,49,38
12087972700,Monroe County,3586,1833,1608,225,1753,210,0,0,16,1179,0,348,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,37,25,0,22,45,23,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,11,16,46,0,22,45,23,0,62,0,19,26,16,22,0,47,33
12087972800,Monroe County,2278,1474,874,600,804,257,20,0,0,420,0,107,0,6,0,0,0,0,0,0,0,4,0,0,2,0,0,5,4,66,138,195,108,32,18,22,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,7,0,55,25,234,165,64,18,22,0,29,71,26,39,65,96,49,88,137,0
12087980000,Monroe County,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12087980100,Monroe County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12087990000,Monroe County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12089050102,Nassau County,2018,1436,1283,153,582,25,0,71,0,397,0,89,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,7,54,30,8,0,16,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,68,23,8,16,0,6,18,0,8,0,7,9,34,13,13,51,18
12089050103,Nassau County,1729,1582,1176,406,147,27,0,0,0,120,0,0,14,0,0,0,0,0,0,0,0,0,20,36,47,0,32,125,21,62,26,0,0,0,0,0,23,0,0,0,0,0,0,0,0,14,0,0,0,0,20,21,62,32,160,24,50,0,0,0,0,23,0,0,75,67,56,76,0,21,74,37
12089050104,Nassau County,1964,1741,1452,289,223,0,45,0,0,137,0,41,0,0,15,17,16,0,17,0,0,0,0,16,0,0,8,0,0,10,12,102,53,13,0,0,10,0,0,0,15,0,17,0,17,0,0,0,0,16,0,16,0,0,8,10,78,89,0,13,0,10,30,0,46,34,34,79,0,21,35,10
12089050201,Nassau County,2342,1105,975,130,1237,37,18,10,16,1119,0,37,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,4,5,6,9,3,0,5,49,15,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,10,4,5,6,9,3,0,5,49,15,11,6,10,0,4,3,24,4,53,15
12089050203,Nassau County,2752,1986,1571,415,766,0,0,14,34,686,0,32,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,32,0,108,98,25,0,9,10,23,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,53,113,53,12,9,10,23,66,0,67,87,38,0,61,15,42,39,66
12089050204,Nassau County,1643,1461,1198,263,182,0,0,0,0,133,0,49,0,0,0,0,0,24,0,0,0,8,0,0,0,0,0,103,0,66,0,40,10,12,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,8,0,0,66,63,40,40,10,12,0,0,0,0,50,0,8,10,42,13,70,70,0
12089050205,Nassau County,2381,1849,1701,148,532,4,0,40,0,488,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,26,0,0,0,21,14,22,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,26,0,21,17,34,0,0,13,0,3,26,0,51,13,21,19,0,15,0
12089050304,Nassau County,2372,2195,1743,452,177,31,0,0,0,49,0,97,0,15,0,23,0,0,0,0,0,22,0,0,0,16,0,85,16,52,118,40,18,0,0,0,47,0,15,0,0,0,23,0,0,0,0,22,0,0,0,0,0,33,112,53,117,12,18,0,0,47,15,0,53,57,80,47,0,17,136,47
12089050305,Nassau County,577,499,345,154,78,2,0,0,0,0,0,76,0,0,0,0,0,49,0,0,0,0,0,17,0,19,0,29,0,0,14,0,0,0,0,0,26,0,0,0,0,0,0,0,0,49,0,0,0,0,0,17,19,29,0,0,14,0,0,0,0,26,14,17,0,14,0,0,49,15,19,26
12089050306,Nassau County,3383,3076,2418,658,307,77,0,50,44,0,0,136,0,11,0,14,0,0,0,0,0,0,0,0,21,0,50,11,0,102,226,178,12,0,0,0,33,0,0,11,0,0,0,14,0,0,0,0,0,21,0,0,0,0,79,141,277,82,0,0,0,33,50,38,29,177,111,111,0,64,45,33
12089050307,Nassau County,1700,1589,1359,230,111,0,0,34,22,22,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,20,0,0,18,153,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,163,8,12,0,0,1,0,0,0,99,54,0,0,0,76,1
12089050308,Nassau County,3030,3030,2665,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,58,194,26,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,235,0,26,28,18,0,0,0,0,0,152,7,0,0,49,11,41,105,0
12089050309,Nassau County,2662,2172,1786,386,490,143,0,0,0,186,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,110,0,0,222,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,110,0,144,114,0,0,0,0,66,103,0,0,0,43,0,18,156,0
12089050310,Nassau County,1945,1945,1784,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,115,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,90,21,0,0,0,0,25,0,46,0,0,0,0,90,0
12089050401,Nassau County,1315,1144,707,437,171,0,23,9,0,25,0,114,19,11,15,18,12,0,0,22,36,104,29,31,0,31,0,28,30,19,7,0,12,0,0,0,13,0,0,0,19,11,21,0,12,18,77,0,2,23,24,55,94,0,36,20,0,12,0,0,0,13,111,62,0,36,66,88,21,5,25,23
12089050402,Nassau County,1026,951,772,179,75,0,0,0,0,26,0,49,6,0,0,0,0,0,0,0,0,0,0,37,0,5,9,7,7,80,21,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,6,31,0,5,16,21,64,23,0,0,0,0,7,12,0,15,9,36,31,0,5,64,7
12089050403,Nassau County,1452,1322,1047,275,130,0,0,0,0,47,0,83,0,0,0,0,0,0,0,80,0,52,20,0,0,0,0,0,48,14,11,9,0,0,0,0,41,0,0,0,0,0,0,0,0,0,72,0,0,8,14,0,58,0,62,0,20,0,0,0,0,41,0,8,38,59,4,23,21,0,0,122
12089050504,Nassau County,1802,1667,1461,206,135,13,0,58,18,24,0,22,0,0,0,0,0,0,0,0,32,0,61,0,0,0,4,0,0,0,35,2,0,0,0,0,72,0,0,0,0,0,0,0,0,12,0,0,0,0,24,0,37,24,0,0,37,0,0,0,0,72,12,16,59,0,2,0,21,0,24,72
12089050505,Nassau County,1979,1853,1485,368,126,37,0,0,24,0,0,65,0,0,0,10,0,0,0,0,0,0,23,0,62,0,9,16,26,69,0,72,0,0,0,0,81,0,0,0,0,0,0,0,0,10,0,0,0,23,0,0,0,87,43,52,72,0,0,0,0,81,0,35,72,38,46,0,28,16,52,81
12089050506,Nassau County,1172,1105,1043,62,67,0,0,0,0,24,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,38,0,0,4,0,0,0,0,20,0,38
12089050507,Nassau County,886,784,689,95,102,0,0,0,0,22,0,80,0,0,0,0,0,0,0,0,0,26,0,0,24,7,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,24,0,7,0,0,0,0,0,0,38,0,4,7,24,0,0,0,0,22,38
12089050508,Nassau County,782,716,643,73,66,0,0,16,0,8,0,42,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,42,0,0,0,0,11,0,20,0,0,0,0,16,0,26,11
12089050509,Nassau County,1209,1128,728,400,81,7,7,0,0,5,0,62,0,10,4,0,0,28,13,3,33,0,95,14,0,115,9,4,23,9,14,19,0,0,0,0,7,0,0,0,8,0,0,18,16,3,11,18,21,72,16,16,113,3,36,13,10,19,0,0,0,7,19,8,43,45,73,100,36,22,47,7
12089990000,Nassau County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12091020101,Okaloosa County,1822,1608,1362,246,214,35,0,0,0,22,0,157,0,0,0,0,0,0,16,36,0,0,0,48,0,0,34,0,7,0,0,16,0,0,0,0,89,0,0,0,0,0,0,0,0,0,16,0,0,0,0,34,84,0,7,0,0,16,0,0,0,89,0,0,0,0,48,0,16,41,52,89
12091020102,Okaloosa County,2255,2052,1754,298,203,0,0,0,0,76,0,127,0,0,0,0,0,0,0,23,0,0,79,71,0,0,29,0,0,23,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,71,29,90,0,0,0,0,0,0,73,71,0,12,23,0,0,0,23,96,73
12091020200,Okaloosa County,965,738,680,58,227,34,0,0,0,38,0,155,0,0,0,0,0,2,6,0,12,7,4,0,2,4,0,0,4,0,5,0,0,0,0,0,12,0,0,0,0,0,0,6,0,2,0,0,6,2,0,2,10,9,0,4,5,0,0,0,0,12,2,4,0,12,6,0,0,15,7,12
12091020303,Okaloosa County,1674,1674,1529,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,52,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,71,35,0,0,0,23,0,35,54,0,16,17,0,0,0,23
12091020304,Okaloosa County,1597,1597,1517,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,0,18,0,0,0,0,0,0,20,0,0,18,0,0,0,42
12091020305,Okaloosa County,1675,1416,1249,167,259,11,0,0,0,16,0,232,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,14,95,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,97,12,0,15,0,0,0,0,0,14,0,47,27,0,43,0,36,0
12091020306,Okaloosa County,594,501,438,63,93,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,24,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,28,0,0,0,0,0,0,0,0,11,0,0,28,0,0,24,0,0,0,11
12091020400,Okaloosa County,3054,2833,2123,710,221,124,0,0,45,0,0,52,0,0,0,0,0,0,0,15,0,12,85,68,10,23,28,96,182,95,49,18,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,193,55,89,283,46,0,0,0,0,29,14,0,92,145,149,126,0,83,72,29
12091020500,Okaloosa County,3118,2896,1913,983,222,138,0,0,0,0,0,84,0,38,28,0,0,0,0,103,0,69,38,0,6,0,15,101,231,74,114,123,29,0,0,0,14,0,0,0,0,18,48,0,0,0,42,20,41,17,0,0,96,99,219,119,132,118,0,0,0,14,28,217,84,132,94,105,79,99,131,14
12091020601,Okaloosa County,2915,2650,1492,1158,265,164,42,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,16,106,137,84,0,91,25,184,144,280,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,93,228,43,206,326,58,0,0,0,91,42,111,68,230,106,73,107,90,240,91
12091020602,Okaloosa County,1458,1383,1039,344,75,39,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,27,0,43,181,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,27,93,163,0,0,0,0,0,40,45,22,0,108,0,27,102,0,0
12091020701,Okaloosa County,2062,2003,1199,804,59,0,0,0,0,0,0,59,0,0,59,0,17,0,0,0,0,92,68,0,0,0,75,22,37,230,80,59,0,0,0,0,65,0,0,0,2,0,57,17,0,0,0,0,0,87,0,0,47,73,272,45,96,43,0,0,0,65,0,62,137,100,28,157,57,0,198,65
12091020702,Okaloosa County,3214,2920,2330,590,294,0,26,75,44,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,66,37,0,38,347,77,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,0,54,347,77,13,0,0,0,12,0,0,86,28,81,50,15,280,38,12
12091020800,Okaloosa County,1729,1443,447,996,286,146,0,0,0,0,0,140,0,0,0,0,0,0,20,0,0,0,0,0,0,0,22,0,11,0,77,626,123,33,0,0,84,0,0,0,0,0,0,20,0,0,0,0,0,0,0,22,0,11,0,8,584,227,40,0,0,84,7,63,29,137,109,46,82,176,263,84
12091020900,Okaloosa County,2808,2652,1973,679,156,25,0,0,0,0,0,131,0,0,0,0,0,0,0,18,0,0,0,0,25,0,31,68,24,83,251,52,46,15,13,0,53,0,0,0,0,0,0,0,0,0,18,0,0,0,0,25,0,31,92,163,208,28,33,15,13,53,18,13,31,62,186,0,53,24,239,53
12091021001,Okaloosa County,2372,2299,1970,329,73,20,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,65,178,36,17,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,207,72,17,0,0,25,0,0,20,50,0,147,0,43,36,33
12091021002,Okaloosa County,2738,2397,1809,588,341,169,0,29,32,88,0,23,0,0,0,0,0,0,0,0,25,21,0,0,0,0,0,23,9,44,56,142,136,75,11,10,36,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,23,35,18,158,103,141,18,10,36,0,7,133,100,97,77,0,0,138,36
12091021101,Okaloosa County,1440,1315,854,461,125,0,0,0,0,29,0,96,0,9,8,0,0,18,28,17,0,0,34,0,9,0,37,0,40,48,99,40,38,0,36,0,0,0,0,0,9,8,0,0,0,18,17,28,0,0,0,23,9,31,57,58,119,10,38,36,0,0,0,25,49,48,60,54,34,64,118,9
12091021102,Okaloosa County,3466,2980,2319,661,486,132,0,113,0,0,0,241,0,0,0,0,0,0,0,0,14,17,0,0,0,18,23,24,14,86,242,88,19,30,0,0,86,0,0,0,0,0,0,0,0,0,0,14,0,0,0,17,18,17,44,127,201,107,30,0,0,86,14,33,104,12,38,78,56,55,156,115
12091021200,Okaloosa County,2562,2232,1318,914,330,89,0,39,0,13,0,189,46,0,21,0,97,0,0,0,0,0,0,0,30,62,0,201,72,110,79,43,40,0,0,0,113,0,0,0,46,15,21,82,0,0,0,0,0,0,0,76,0,15,202,153,108,83,0,0,0,113,97,89,78,15,237,75,55,102,53,113
12091021400,Okaloosa County,979,808,0,808,171,90,0,0,0,0,0,81,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,31,511,194,0,0,0,67,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,497,201,11,0,0,67,0,46,39,93,128,50,77,170,138,67
12091021501,Okaloosa County,2126,1831,1219,612,295,23,0,33,0,48,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,44,180,131,86,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,118,144,161,97,42,0,0,0,0,20,27,74,42,217,63,55,114,0
12091021502,Okaloosa County,1668,1476,1240,236,192,34,7,47,0,37,0,67,0,0,0,7,17,0,0,21,0,0,0,9,0,0,0,0,0,56,37,80,9,0,0,0,0,0,0,0,0,0,0,0,24,0,0,21,0,0,9,0,0,0,6,36,116,17,7,0,0,0,0,45,20,77,30,40,14,7,3,0
12091021600,Okaloosa County,1290,1176,738,438,114,0,32,34,0,21,0,27,0,48,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,119,119,81,13,18,0,16,6,0,19,29,0,0,0,0,0,0,0,0,9,0,0,0,0,9,65,173,71,23,18,0,16,6,19,15,23,65,0,15,69,42,184,6
