COUNTY,Geography,Occupation,Median Hourly Wage (2023 $),Maximum Affordable Rent (30% of Income),2023 HUD 2BR Fair Market Rent,"% Income Needed for 2 BR, Median Wage Worker",# of Workers in 2022,Annual Wage as a % AMI for a Family of 3,Datasource,Report Name,URL
Wakulla County,"Wakulla County, FL HUD Metro FMR Area",Roofers,18.74,975,1070,0.33,380,0.52,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Wakulla County,"Wakulla County, FL HUD Metro FMR Area","Secondary School Teachers, Except Special and Career/Technical Education",31.86,1657,1070,0.19,960,0.88,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Wakulla County,"Wakulla County, FL HUD Metro FMR Area","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",17.71,921,1070,0.35,2630,0.49,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Wakulla County,"Wakulla County, FL HUD Metro FMR Area",Security Guards,13.87,721,1070,0.45,760,0.38,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Wakulla County,"Wakulla County, FL HUD Metro FMR Area","Substitute Teachers, Short-Term",14.92,776,1070,0.41,100,0.41,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Wakulla County,"Wakulla County, FL HUD Metro FMR Area",Tellers,16.9,879,1070,0.37,270,0.47,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Wakulla County,"Wakulla County, FL HUD Metro FMR Area",Veterinary Technologists and Technicians,17.6,915,1070,0.35,250,0.49,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Wakulla County,"Wakulla County, FL HUD Metro FMR Area",Waiters and Waitresses,13.34,694,1070,0.46,3050,0.37,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",All Occupations,22.23,1156,1881,0.49,2623770,0.53,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Automotive Service Technicians and Mechanics,24.02,1249,1881,0.45,12220,0.57,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Bartenders,14.14,735,1881,0.77,10510,0.34,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Bus Drivers, Transit and Intercity",18.58,966,1881,0.58,2150,0.44,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Carpenters,23.82,1239,1881,0.46,11130,0.56,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Cashiers,13.42,698,1881,0.81,58450,0.32,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Child, Family, and School Social Workers",24.62,1280,1881,0.44,4400,0.58,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Childcare Workers,14.67,763,1881,0.74,9690,0.35,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Construction Laborers,19.02,989,1881,0.57,15490,0.45,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Cooks, Restaurant",17.95,933,1881,0.6,34230,0.43,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Correctional Officers and Jailers,25.66,1334,1881,0.42,2480,0.61,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Customer Service Representatives,18.69,972,1881,0.58,68960,0.44,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Dental Assistants,19.37,1007,1881,0.56,8080,0.46,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Dishwashers,13.91,723,1881,0.78,13100,0.33,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Electricians,25.24,1312,1881,0.43,10980,0.6,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Elementary School Teachers, Except Special Education",29.72,1545,1881,0.37,18290,0.7,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",13.4,697,1881,0.81,4570,0.32,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Fast Food and Counter Workers,13.72,713,1881,0.79,43370,0.33,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Firefighters,34.19,1778,1881,0.32,5590,0.81,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Food Preparation Workers,15.54,808,1881,0.7,18530,0.37,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Hairdressers, Hairstylists, and Cosmetologists",14.42,750,1881,0.75,5440,0.34,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",24.23,1260,1881,0.45,9130,0.57,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Heavy and Tractor-Trailer Truck Drivers,23.76,1235,1881,0.46,24130,0.56,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Home Health and Personal Care Aides,13.61,708,1881,0.8,20730,0.32,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Hotel, Motel, and Resort Desk Clerks",15.24,793,1881,0.71,5360,0.36,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",14.09,733,1881,0.77,39050,0.33,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Landscaping and Groundskeeping Workers,17.3,900,1881,0.63,21680,0.41,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Laundry and Dry-Cleaning Workers,13.02,677,1881,0.83,4390,0.31,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Licensed Practical and Licensed Vocational Nurses,26.05,1355,1881,0.42,8670,0.62,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Light Truck Drivers,19.68,1024,1881,0.55,20960,0.47,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Maids and Housekeeping Cleaners,14.71,765,1881,0.74,16660,0.35,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Medical Assistants,19.1,993,1881,0.57,16600,0.45,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Mental Health and Substance Abuse Social Workers,23.94,1245,1881,0.45,1670,0.57,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Middle School Teachers, Except Special and Career/Technical Education",30.23,1572,1881,0.36,11130,0.72,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Nursing Assistants,16.82,875,1881,0.65,22600,0.4,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Office Clerks, General",19.2,998,1881,0.57,56570,0.46,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Painters, Construction and Maintenance",19.65,1022,1881,0.55,4530,0.47,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Paralegals and Legal Assistants,30.33,1577,1881,0.36,13240,0.72,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Paramedics,24.6,1279,1881,0.44,730,0.58,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Pharmacy Technicians,19.08,992,1881,0.57,10830,0.45,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Plumbers, Pipefitters, and Steamfitters",25.36,1319,1881,0.43,6340,0.6,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Police and Sheriff's Patrol Officers,43.16,2244,1881,0.25,19340,1.02,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Preschool Teachers, Except Special Education",14.57,757,1881,0.75,5820,0.35,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Receptionists and Information Clerks,16.01,833,1881,0.68,24150,0.38,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Registered Nurses,40.62,2112,1881,0.27,55200,0.96,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Retail Salespersons,14.99,779,1881,0.72,87340,0.36,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Roofers,23.73,1234,1881,0.46,4960,0.56,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Secondary School Teachers, Except Special and Career/Technical Education",33.08,1720,1881,0.33,16510,0.78,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",20.23,1052,1881,0.54,33560,0.48,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Security Guards,14.88,774,1881,0.73,39500,0.35,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
Palm Beach County,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area","Substitute Teachers, Short-Term",15,780,1881,0.72,2510,0.36,Florida Housing Data Clearinghouse,"Wage and Rent Comparison by Occupation, 2023",http://flhousingdata.shimberg.ufl.edu/affordability/results?nid=100000
